Continent,Country,Pivot Field Names,Year,Pivot Field Values,Rank
Asia,Jordan,Government trust,2015,0.14293,82
Asia,Jordan,Health (Life Expectancy),2015,0.69639,82
Asia,Jordan,Score,2015,5.192,82
Europe,Montenegro,Economy,2015,0.97438,82
Europe,Montenegro,Family,2015,0.90557,82
Europe,Montenegro,Freedom,2015,0.1826,82
Europe,Montenegro,Generosity,2015,0.1614,82
Europe,Montenegro,Government trust,2015,0.14296,82
Europe,Montenegro,Health (Life Expectancy),2015,0.72521,82
Europe,Montenegro,Score,2015,5.192,82
Asia,China,Economy,2015,0.89012,84
Asia,China,Family,2015,0.94675,84
Asia,China,Freedom,2015,0.51697,84
Asia,China,Generosity,2015,0.08185,84
Asia,China,Government trust,2015,0.02781,84
Asia,China,Health (Life Expectancy),2015,0.81658,84
Asia,China,Score,2015,5.14,84
Africa,Zambia,Economy,2015,0.47038,85
Africa,Zambia,Family,2015,0.91612,85
Africa,Zambia,Freedom,2015,0.48827,85
Africa,Zambia,Generosity,2015,0.19591,85
Africa,Zambia,Government trust,2015,0.12468,85
Africa,Zambia,Health (Life Expectancy),2015,0.29924,85
Africa,Zambia,Score,2015,5.129,85
Europe,Romania,Economy,2015,1.04345,86
Europe,Romania,Family,2015,0.88588,86
Europe,Romania,Freedom,2015,0.35068,86
Europe,Romania,Generosity,2015,0.13748,86
Europe,Romania,Government trust,2015,0.00649,86
Europe,Romania,Health (Life Expectancy),2015,0.7689,86
Europe,Romania,Score,2015,5.124,86
Europe,Serbia,Economy,2015,0.92053,87
Europe,Serbia,Family,2015,1.00964,87
Europe,Serbia,Freedom,2015,0.20107,87
Europe,Serbia,Generosity,2015,0.19231,87
Europe,Serbia,Government trust,2015,0.02617,87
Europe,Serbia,Health (Life Expectancy),2015,0.74836,87
Europe,Serbia,Score,2015,5.123,87
Europe,Portugal,Economy,2015,1.15991,88
Europe,Portugal,Family,2015,1.13935,88
Europe,Portugal,Freedom,2015,0.51469,88
Europe,Portugal,Generosity,2015,0.13719,88
Europe,Portugal,Government trust,2015,0.01078,88
Europe,Portugal,Health (Life Expectancy),2015,0.87519,88
Europe,Portugal,Score,2015,5.102,88
Europe,Latvia,Economy,2015,1.11312,89
Europe,Latvia,Family,2015,1.09562,89
Europe,Latvia,Freedom,2015,0.29671,89
Europe,Latvia,Generosity,2015,0.18226,89
Europe,Latvia,Government trust,2015,0.06332,89
Europe,Latvia,Health (Life Expectancy),2015,0.72437,89
Europe,Latvia,Score,2015,5.098,89
Asia,Philippines,Economy,2015,0.70532,90
Asia,Philippines,Family,2015,1.03516,90
Asia,Philippines,Freedom,2015,0.62545,90
Asia,Philippines,Generosity,2015,0.24991,90
Asia,Philippines,Government trust,2015,0.12279,90
Asia,Philippines,Health (Life Expectancy),2015,0.58114,90
Asia,Philippines,Score,2015,5.073,90
Africa,Somaliland region,Economy,2015,0.18847,91
Africa,Somaliland region,Family,2015,0.95152,91
Africa,Somaliland region,Freedom,2015,0.46582,91
Africa,Somaliland region,Generosity,2015,0.50318,91
Africa,Somaliland region,Government trust,2015,0.39928,91
Africa,Somaliland region,Health (Life Expectancy),2015,0.43873,91
Africa,Somaliland region,Score,2015,5.057,91
Africa,Morocco,Economy,2015,0.73479,92
Africa,Morocco,Family,2015,0.64095,92
Africa,Morocco,Freedom,2015,0.41691,92
Africa,Morocco,Generosity,2015,0.07172,92
Africa,Morocco,Government trust,2015,0.08546,92
Africa,Morocco,Health (Life Expectancy),2015,0.60954,92
Africa,Morocco,Score,2015,5.013,92
Europe,Macedonia,Economy,2015,0.91851,93
Europe,Macedonia,Family,2015,1.00232,93
Europe,Macedonia,Freedom,2015,0.33457,93
Europe,Macedonia,Generosity,2015,0.22359,93
Europe,Macedonia,Government trust,2015,0.05327,93
Europe,Macedonia,Health (Life Expectancy),2015,0.73545,93
Europe,Macedonia,Score,2015,5.007,93
Africa,Mozambique,Economy,2015,0.08308,94
Africa,Mozambique,Family,2015,1.02626,94
Africa,Mozambique,Freedom,2015,0.34037,94
Africa,Mozambique,Generosity,2015,0.22269,94
Africa,Mozambique,Government trust,2015,0.15603,94
Africa,Mozambique,Health (Life Expectancy),2015,0.09131,94
Africa,Mozambique,Score,2015,4.971,94
Europe,Albania,Economy,2015,0.87867,95
Europe,Albania,Family,2015,0.80434,95
Europe,Albania,Freedom,2015,0.35733,95
Europe,Albania,Generosity,2015,0.14272,95
Europe,Albania,Government trust,2015,0.06413,95
Europe,Albania,Health (Life Expectancy),2015,0.81325,95
Europe,Albania,Score,2015,4.959,95
Europe,Bosnia and Herzegovina,Economy,2015,0.83223,96
Europe,Bosnia and Herzegovina,Family,2015,0.91916,96
Europe,Bosnia and Herzegovina,Freedom,2015,0.09245,96
Europe,Bosnia and Herzegovina,Generosity,2015,0.24808,96
Europe,Bosnia and Herzegovina,Government trust,2015,0.00227,96
Europe,Bosnia and Herzegovina,Health (Life Expectancy),2015,0.79081,96
Europe,Bosnia and Herzegovina,Score,2015,4.949,96
Africa,Lesotho,Economy,2015,0.37545,97
Africa,Lesotho,Family,2015,1.04103,97
Africa,Lesotho,Freedom,2015,0.31767,97
Africa,Lesotho,Generosity,2015,0.16388,97
Africa,Lesotho,Government trust,2015,0.12504,97
Africa,Lesotho,Health (Life Expectancy),2015,0.07612,97
Africa,Lesotho,Score,2015,4.898,97
North America,Dominican Republic,Economy,2015,0.89537,98
North America,Dominican Republic,Family,2015,1.17202,98
North America,Dominican Republic,Freedom,2015,0.57672,98
North America,Dominican Republic,Generosity,2015,0.21684,98
North America,Dominican Republic,Government trust,2015,0.14234,98
North America,Dominican Republic,Health (Life Expectancy),2015,0.66825,98
North America,Dominican Republic,Score,2015,4.885,98
Asia,Laos,Economy,2015,0.59066,99
Asia,Laos,Family,2015,0.73803,99
Asia,Laos,Freedom,2015,0.59591,99
Asia,Laos,Generosity,2015,0.42192,99
Asia,Laos,Government trust,2015,0.24249,99
Asia,Laos,Health (Life Expectancy),2015,0.54909,99
Asia,Laos,Score,2015,4.876,99
Asia,Mongolia,Economy,2015,0.82819,100
Asia,Mongolia,Family,2015,1.3006,100
Asia,Mongolia,Freedom,2015,0.43626,100
Asia,Mongolia,Generosity,2015,0.3323,100
Asia,Mongolia,Government trust,2015,0.02666,100
Asia,Mongolia,Health (Life Expectancy),2015,0.60268,100
Asia,Mongolia,Score,2015,4.874,100
Africa,Swaziland,Economy,2015,0.71206,101
Africa,Swaziland,Family,2015,1.07284,101
Africa,Swaziland,Freedom,2015,0.30658,101
Africa,Swaziland,Generosity,2015,0.18259,101
Africa,Swaziland,Government trust,2015,0.0306,101
Africa,Swaziland,Health (Life Expectancy),2015,0.07566,101
Africa,Swaziland,Score,2015,4.867,101
Europe,Greece,Economy,2015,1.15406,102
Europe,Greece,Family,2015,0.92933,102
Europe,Greece,Freedom,2015,0.07699,102
Europe,Greece,Generosity,2015,0,102
Europe,Greece,Government trust,2015,0.01397,102
Europe,Greece,Health (Life Expectancy),2015,0.88213,102
Europe,Greece,Score,2015,4.857,102
Asia,Lebanon,Economy,2015,1.02564,103
Asia,Lebanon,Family,2015,0.80001,103
Asia,Lebanon,Freedom,2015,0.33916,103
Asia,Lebanon,Generosity,2015,0.21854,103
Asia,Lebanon,Government trust,2015,0.04582,103
Asia,Lebanon,Health (Life Expectancy),2015,0.83947,103
Asia,Lebanon,Score,2015,4.839,103
Europe,Hungary,Economy,2015,1.12094,104
Europe,Hungary,Family,2015,1.20215,104
Europe,Hungary,Freedom,2015,0.32112,104
Europe,Hungary,Generosity,2015,0.128,104
Europe,Hungary,Government trust,2015,0.02758,104
Europe,Hungary,Health (Life Expectancy),2015,0.75905,104
Europe,Hungary,Score,2015,4.8,104
North America,Honduras,Economy,2015,0.59532,105
North America,Honduras,Family,2015,0.95348,105
North America,Honduras,Freedom,2015,0.40148,105
North America,Honduras,Generosity,2015,0.23027,105
North America,Honduras,Government trust,2015,0.06825,105
North America,Honduras,Health (Life Expectancy),2015,0.6951,105
North America,Honduras,Score,2015,4.788,105
Asia,Tajikistan,Economy,2015,0.39047,106
Asia,Tajikistan,Family,2015,0.85563,106
Asia,Tajikistan,Freedom,2015,0.47216,106
Asia,Tajikistan,Generosity,2015,0.22974,106
Asia,Tajikistan,Government trust,2015,0.15072,106
Asia,Tajikistan,Health (Life Expectancy),2015,0.57379,106
Asia,Tajikistan,Score,2015,4.786,106
Africa,Tunisia,Economy,2015,0.88113,107
Africa,Tunisia,Family,2015,0.60429,107
Africa,Tunisia,Freedom,2015,0.26268,107
Africa,Tunisia,Generosity,2015,0.06431,107
Africa,Tunisia,Government trust,2015,0.06358,107
Africa,Tunisia,Health (Life Expectancy),2015,0.73793,107
Africa,Tunisia,Score,2015,4.739,107
Asia,Palestinian Territories,Economy,2015,0.59867,108
Asia,Palestinian Territories,Family,2015,0.92558,108
Asia,Palestinian Territories,Freedom,2015,0.24499,108
Asia,Palestinian Territories,Generosity,2015,0.11251,108
Asia,Palestinian Territories,Government trust,2015,0.12905,108
Asia,Palestinian Territories,Health (Life Expectancy),2015,0.66015,108
Asia,Palestinian Territories,Score,2015,4.715,108
Asia,Bangladesh,Economy,2015,0.39753,109
Asia,Bangladesh,Family,2015,0.43106,109
Asia,Bangladesh,Freedom,2015,0.4082,109
Asia,Bangladesh,Generosity,2015,0.21222,109
Asia,Bangladesh,Government trust,2015,0.12569,109
Asia,Bangladesh,Health (Life Expectancy),2015,0.60164,109
Asia,Bangladesh,Score,2015,4.694,109
Asia,Iran,Economy,2015,1.0088,110
Asia,Iran,Family,2015,0.54447,110
Asia,Iran,Freedom,2015,0.30033,110
Asia,Iran,Generosity,2015,0.38086,110
Asia,Iran,Government trust,2015,0.05863,110
Asia,Iran,Health (Life Expectancy),2015,0.69805,110
Asia,Iran,Score,2015,4.686,110
Europe,Ukraine,Economy,2015,0.79907,111
Europe,Ukraine,Family,2015,1.20278,111
Europe,Ukraine,Freedom,2015,0.25123,111
Europe,Ukraine,Generosity,2015,0.15275,111
Europe,Ukraine,Government trust,2015,0.02961,111
Europe,Ukraine,Health (Life Expectancy),2015,0.6739,111
Europe,Ukraine,Score,2015,4.681,111
Asia,Iraq,Economy,2015,0.98549,112
Asia,Iraq,Family,2015,0.81889,112
Asia,Iraq,Freedom,2015,0,112
Asia,Iraq,Generosity,2015,0.17922,112
Asia,Iraq,Government trust,2015,0.13788,112
Asia,Iraq,Health (Life Expectancy),2015,0.60237,112
Asia,Iraq,Score,2015,4.677,112
Africa,South Africa,Economy,2015,0.92049,113
Africa,South Africa,Family,2015,1.18468,113
Africa,South Africa,Freedom,2015,0.33207,113
Africa,South Africa,Generosity,2015,0.11973,113
Africa,South Africa,Government trust,2015,0.08884,113
Africa,South Africa,Health (Life Expectancy),2015,0.27688,113
Africa,South Africa,Score,2015,4.642,113
Africa,Ghana,Economy,2015,0.54558,114
Africa,Ghana,Family,2015,0.67954,114
Africa,Ghana,Freedom,2015,0.42342,114
Africa,Ghana,Generosity,2015,0.23087,114
Africa,Ghana,Government trust,2015,0.04355,114
Africa,Ghana,Health (Life Expectancy),2015,0.40132,114
Africa,Ghana,Score,2015,4.633,114
Africa,Zimbabwe,Economy,2015,0.271,115
Africa,Zimbabwe,Family,2015,1.03276,115
Africa,Zimbabwe,Freedom,2015,0.25861,115
Africa,Zimbabwe,Generosity,2015,0.18987,115
Africa,Zimbabwe,Government trust,2015,0.08079,115
Africa,Zimbabwe,Health (Life Expectancy),2015,0.33475,115
Africa,Zimbabwe,Score,2015,4.61,115
Africa,Liberia,Economy,2015,0.0712,116
Africa,Liberia,Family,2015,0.78968,116
Africa,Liberia,Freedom,2015,0.28531,116
Africa,Liberia,Generosity,2015,0.24362,116
Africa,Liberia,Government trust,2015,0.06232,116
Africa,Liberia,Health (Life Expectancy),2015,0.34201,116
Africa,Liberia,Score,2015,4.571,116
Asia,India,Economy,2015,0.64499,117
Asia,India,Family,2015,0.38174,117
Asia,India,Freedom,2015,0.39786,117
Asia,India,Generosity,2015,0.26475,117
Asia,India,Government trust,2015,0.08492,117
Asia,India,Health (Life Expectancy),2015,0.51529,117
Asia,India,Score,2015,4.565,117
Africa,Sudan,Economy,2015,0.52107,118
Africa,Sudan,Family,2015,1.01404,118
Africa,Sudan,Freedom,2015,0.10081,118
Africa,Sudan,Generosity,2015,0.19062,118
Africa,Sudan,Government trust,2015,0.1466,118
Africa,Sudan,Health (Life Expectancy),2015,0.36878,118
Africa,Sudan,Score,2015,4.55,118
North America,Haiti,Economy,2015,0.26673,119
North America,Haiti,Family,2015,0.74302,119
North America,Haiti,Freedom,2015,0.24425,119
North America,Haiti,Generosity,2015,0.46187,119
North America,Haiti,Government trust,2015,0.17175,119
North America,Haiti,Health (Life Expectancy),2015,0.38847,119
North America,Haiti,Score,2015,4.518,119
Africa,Democratic Republic of the Congo,Economy,2015,0,120
Africa,Democratic Republic of the Congo,Family,2015,1.0012,120
Africa,Democratic Republic of the Congo,Freedom,2015,0.22605,120
Africa,Democratic Republic of the Congo,Generosity,2015,0.24834,120
Africa,Democratic Republic of the Congo,Government trust,2015,0.07625,120
Africa,Democratic Republic of the Congo,Health (Life Expectancy),2015,0.09806,120
Africa,Democratic Republic of the Congo,Score,2015,4.517,120
Asia,Nepal,Economy,2015,0.35997,121
Asia,Nepal,Family,2015,0.86449,121
Asia,Nepal,Freedom,2015,0.38282,121
Asia,Nepal,Generosity,2015,0.32296,121
Asia,Nepal,Government trust,2015,0.05907,121
Asia,Nepal,Health (Life Expectancy),2015,0.56874,121
Asia,Nepal,Score,2015,4.514,121
Africa,Ethiopia,Economy,2015,0.19073,122
Africa,Ethiopia,Family,2015,0.60406,122
Africa,Ethiopia,Freedom,2015,0.4345,122
Africa,Ethiopia,Generosity,2015,0.24325,122
Africa,Ethiopia,Government trust,2015,0.15048,122
Africa,Ethiopia,Health (Life Expectancy),2015,0.44055,122
Africa,Ethiopia,Score,2015,4.512,122
Africa,Sierra Leone,Economy,2015,0.33024,123
Africa,Sierra Leone,Family,2015,0.95571,123
Africa,Sierra Leone,Freedom,2015,0.4084,123
Africa,Sierra Leone,Generosity,2015,0.21488,123
Africa,Sierra Leone,Government trust,2015,0.08786,123
Africa,Sierra Leone,Health (Life Expectancy),2015,0,123
Africa,Sierra Leone,Score,2015,4.507,123
Africa,Mauritania,Economy,2015,0.45407,124
Africa,Mauritania,Family,2015,0.86908,124
Africa,Mauritania,Freedom,2015,0.24232,124
Africa,Mauritania,Generosity,2015,0.219,124
Africa,Mauritania,Government trust,2015,0.17461,124
Africa,Mauritania,Health (Life Expectancy),2015,0.35874,124
Africa,Mauritania,Score,2015,4.436,124
Africa,Kenya,Economy,2015,0.36471,125
Africa,Kenya,Family,2015,0.99876,125
Africa,Kenya,Freedom,2015,0.42215,125
Africa,Kenya,Generosity,2015,0.37542,125
Africa,Kenya,Government trust,2015,0.05839,125
Africa,Kenya,Health (Life Expectancy),2015,0.41435,125
Africa,Kenya,Score,2015,4.419,125
Africa,Djibouti,Economy,2015,0.44025,126
Africa,Djibouti,Family,2015,0.59207,126
Africa,Djibouti,Freedom,2015,0.46074,126
Africa,Djibouti,Generosity,2015,0.18093,126
Africa,Djibouti,Government trust,2015,0.28105,126
Africa,Djibouti,Health (Life Expectancy),2015,0.36291,126
Africa,Djibouti,Score,2015,4.369,126
Asia,Armenia,Economy,2015,0.76821,127
Asia,Armenia,Family,2015,0.77711,127
Asia,Armenia,Freedom,2015,0.19847,127
Asia,Armenia,Generosity,2015,0.07855,127
Asia,Armenia,Government trust,2015,0.039,127
Asia,Armenia,Health (Life Expectancy),2015,0.7299,127
Asia,Armenia,Score,2015,4.35,127
Africa,Botswana,Economy,2015,0.99355,128
Africa,Botswana,Family,2015,1.10464,128
Africa,Botswana,Freedom,2015,0.49495,128
Africa,Botswana,Generosity,2015,0.10461,128
Africa,Botswana,Government trust,2015,0.12474,128
Africa,Botswana,Health (Life Expectancy),2015,0.04776,128
Africa,Botswana,Score,2015,4.332,128
Asia,Myanmar,Economy,2015,0.27108,129
Asia,Myanmar,Family,2015,0.70905,129
Asia,Myanmar,Freedom,2015,0.44017,129
Asia,Myanmar,Generosity,2015,0.79588,129
Asia,Myanmar,Government trust,2015,0.19034,129
Asia,Myanmar,Health (Life Expectancy),2015,0.48246,129
Asia,Myanmar,Score,2015,4.307,129
Asia,Georgia,Economy,2015,0.7419,130
Asia,Georgia,Family,2015,0.38562,130
Asia,Georgia,Freedom,2015,0.40577,130
Asia,Georgia,Generosity,2015,0.05547,130
Asia,Georgia,Government trust,2015,0.38331,130
Asia,Georgia,Health (Life Expectancy),2015,0.72926,130
Asia,Georgia,Score,2015,4.297,130
Africa,Malawi,Economy,2015,0.01604,131
Africa,Malawi,Family,2015,0.41134,131
Africa,Malawi,Freedom,2015,0.43054,131
Africa,Malawi,Generosity,2015,0.33128,131
Africa,Malawi,Government trust,2015,0.06977,131
Africa,Malawi,Health (Life Expectancy),2015,0.22562,131
Africa,Malawi,Score,2015,4.292,131
Asia,Sri Lanka,Economy,2015,0.83524,132
Asia,Sri Lanka,Family,2015,1.01905,132
Asia,Sri Lanka,Freedom,2015,0.53726,132
Asia,Sri Lanka,Generosity,2015,0.40828,132
Asia,Sri Lanka,Government trust,2015,0.09179,132
Asia,Sri Lanka,Health (Life Expectancy),2015,0.70806,132
Asia,Sri Lanka,Score,2015,4.271,132
Africa,Cameroon,Economy,2015,0.4225,133
Africa,Cameroon,Family,2015,0.88767,133
Africa,Cameroon,Freedom,2015,0.49309,133
Africa,Cameroon,Generosity,2015,0.20618,133
Africa,Cameroon,Government trust,2015,0.05786,133
Africa,Cameroon,Health (Life Expectancy),2015,0.23402,133
Africa,Cameroon,Score,2015,4.252,133
Europe,Bulgaria,Economy,2015,1.01216,134
Europe,Bulgaria,Family,2015,1.10614,134
Europe,Bulgaria,Freedom,2015,0.30587,134
Europe,Bulgaria,Generosity,2015,0.11921,134
Europe,Bulgaria,Government trust,2015,0.00872,134
Europe,Bulgaria,Health (Life Expectancy),2015,0.76649,134
Europe,Bulgaria,Score,2015,4.218,134
Africa,Egypt,Economy,2015,0.8818,135
Africa,Egypt,Family,2015,0.747,135
Africa,Egypt,Freedom,2015,0.17288,135
Africa,Egypt,Generosity,2015,0.11291,135
Africa,Egypt,Government trust,2015,0.06324,135
Africa,Egypt,Health (Life Expectancy),2015,0.61712,135
Africa,Egypt,Score,2015,4.194,135
Asia,Yemen,Economy,2015,0.54649,136
Asia,Yemen,Family,2015,0.68093,136
Asia,Yemen,Freedom,2015,0.35571,136
Asia,Yemen,Generosity,2015,0.09131,136
Asia,Yemen,Government trust,2015,0.07854,136
Asia,Yemen,Health (Life Expectancy),2015,0.40064,136
Asia,Yemen,Score,2015,4.077,136
Africa,Angola,Economy,2015,0.75778,137
Africa,Angola,Family,2015,0.8604,137
Africa,Angola,Freedom,2015,0.10384,137
Africa,Angola,Generosity,2015,0.12344,137
Africa,Angola,Government trust,2015,0.07122,137
Africa,Angola,Health (Life Expectancy),2015,0.16683,137
Africa,Angola,Score,2015,4.033,137
Africa,Mali,Economy,2015,0.26074,138
Africa,Mali,Family,2015,1.03526,138
Africa,Mali,Freedom,2015,0.38857,138
Africa,Mali,Generosity,2015,0.18798,138
Africa,Mali,Government trust,2015,0.12352,138
Africa,Mali,Health (Life Expectancy),2015,0.20583,138
Africa,Mali,Score,2015,3.995,138
Africa,Republic of the Congo,Economy,2015,0.67866,139
Africa,Republic of the Congo,Family,2015,0.6629,139
Africa,Republic of the Congo,Freedom,2015,0.41466,139
Africa,Republic of the Congo,Generosity,2015,0.12388,139
Africa,Republic of the Congo,Government trust,2015,0.11686,139
Africa,Republic of the Congo,Health (Life Expectancy),2015,0.31051,139
Africa,Republic of the Congo,Score,2015,3.989,139
Africa,Comoros,Economy,2015,0.23906,140
Africa,Comoros,Family,2015,0.79273,140
Africa,Comoros,Freedom,2015,0.22917,140
Africa,Comoros,Generosity,2015,0.17441,140
Africa,Comoros,Government trust,2015,0.199,140
Africa,Comoros,Health (Life Expectancy),2015,0.36315,140
Africa,Comoros,Score,2015,3.956,140
Africa,Uganda,Economy,2015,0.21102,141
Africa,Uganda,Family,2015,1.13299,141
Africa,Uganda,Freedom,2015,0.45727,141
Africa,Uganda,Generosity,2015,0.29066,141
Africa,Uganda,Government trust,2015,0.07267,141
Africa,Uganda,Health (Life Expectancy),2015,0.33861,141
Africa,Uganda,Score,2015,3.931,141
Africa,Senegal,Economy,2015,0.36498,142
Africa,Senegal,Family,2015,0.97619,142
Africa,Senegal,Freedom,2015,0.36772,142
Africa,Senegal,Generosity,2015,0.20843,142
Africa,Senegal,Government trust,2015,0.10713,142
Africa,Senegal,Health (Life Expectancy),2015,0.4354,142
Africa,Senegal,Score,2015,3.904,142
Africa,Gabon,Economy,2015,1.06024,143
Africa,Gabon,Family,2015,0.90528,143
Africa,Gabon,Freedom,2015,0.31914,143
Africa,Gabon,Generosity,2015,0.06822,143
Africa,Gabon,Government trust,2015,0.11091,143
Africa,Gabon,Health (Life Expectancy),2015,0.43372,143
Africa,Gabon,Score,2015,3.896,143
Africa,Niger,Economy,2015,0.0694,144
Africa,Niger,Family,2015,0.77265,144
Africa,Niger,Freedom,2015,0.47692,144
Africa,Niger,Generosity,2015,0.19387,144
Africa,Niger,Government trust,2015,0.15639,144
Africa,Niger,Health (Life Expectancy),2015,0.29707,144
Africa,Niger,Score,2015,3.845,144
Asia,Cambodia,Economy,2015,0.46038,145
Asia,Cambodia,Family,2015,0.62736,145
Asia,Cambodia,Freedom,2015,0.66246,145
Asia,Cambodia,Generosity,2015,0.40359,145
