Continent,Country,Key,Year,Rank,Score,Value
Asia,Pakistan,Generosity,2015,81,5.194,0.33671
Asia,Pakistan,Government trust,2015,81,5.194,0.10464
Asia,Pakistan,Health (Life Expectancy),2015,81,5.194,0.51466
Asia,Jordan,Economy,2015,82,5.192,0.90198
Asia,Jordan,Family,2015,82,5.192,1.05392
Asia,Jordan,Freedom,2015,82,5.192,0.40661
Asia,Jordan,Generosity,2015,82,5.192,0.11053
Asia,Jordan,Government trust,2015,82,5.192,0.14293
Asia,Jordan,Health (Life Expectancy),2015,82,5.192,0.69639
Europe,Montenegro,Economy,2015,82,5.192,0.97438
Europe,Montenegro,Family,2015,82,5.192,0.90557
Europe,Montenegro,Freedom,2015,82,5.192,0.1826
Europe,Montenegro,Generosity,2015,82,5.192,0.1614
Europe,Montenegro,Government trust,2015,82,5.192,0.14296
Europe,Montenegro,Health (Life Expectancy),2015,82,5.192,0.72521
Asia,China,Economy,2015,84,5.14,0.89012
Asia,China,Family,2015,84,5.14,0.94675
Asia,China,Freedom,2015,84,5.14,0.51697
Asia,China,Generosity,2015,84,5.14,0.08185
Asia,China,Government trust,2015,84,5.14,0.02781
Asia,China,Health (Life Expectancy),2015,84,5.14,0.81658
Africa,Zambia,Economy,2015,85,5.129,0.47038
Africa,Zambia,Family,2015,85,5.129,0.91612
Africa,Zambia,Freedom,2015,85,5.129,0.48827
Africa,Zambia,Generosity,2015,85,5.129,0.19591
Africa,Zambia,Government trust,2015,85,5.129,0.12468
Africa,Zambia,Health (Life Expectancy),2015,85,5.129,0.29924
Europe,Romania,Economy,2015,86,5.124,1.04345
Europe,Romania,Family,2015,86,5.124,0.88588
Europe,Romania,Freedom,2015,86,5.124,0.35068
Europe,Romania,Generosity,2015,86,5.124,0.13748
Europe,Romania,Government trust,2015,86,5.124,0.00649
Europe,Romania,Health (Life Expectancy),2015,86,5.124,0.7689
Europe,Serbia,Economy,2015,87,5.123,0.92053
Europe,Serbia,Family,2015,87,5.123,1.00964
Europe,Serbia,Freedom,2015,87,5.123,0.20107
Europe,Serbia,Generosity,2015,87,5.123,0.19231
Europe,Serbia,Government trust,2015,87,5.123,0.02617
Europe,Serbia,Health (Life Expectancy),2015,87,5.123,0.74836
Europe,Portugal,Economy,2015,88,5.102,1.15991
Europe,Portugal,Family,2015,88,5.102,1.13935
Europe,Portugal,Freedom,2015,88,5.102,0.51469
Europe,Portugal,Generosity,2015,88,5.102,0.13719
Europe,Portugal,Government trust,2015,88,5.102,0.01078
Europe,Portugal,Health (Life Expectancy),2015,88,5.102,0.87519
Europe,Latvia,Economy,2015,89,5.098,1.11312
Europe,Latvia,Family,2015,89,5.098,1.09562
Europe,Latvia,Freedom,2015,89,5.098,0.29671
Europe,Latvia,Generosity,2015,89,5.098,0.18226
Europe,Latvia,Government trust,2015,89,5.098,0.06332
Europe,Latvia,Health (Life Expectancy),2015,89,5.098,0.72437
Asia,Philippines,Economy,2015,90,5.073,0.70532
Asia,Philippines,Family,2015,90,5.073,1.03516
Asia,Philippines,Freedom,2015,90,5.073,0.62545
Asia,Philippines,Generosity,2015,90,5.073,0.24991
Asia,Philippines,Government trust,2015,90,5.073,0.12279
Asia,Philippines,Health (Life Expectancy),2015,90,5.073,0.58114
Africa,Somaliland region,Economy,2015,91,5.057,0.18847
Africa,Somaliland region,Family,2015,91,5.057,0.95152
Africa,Somaliland region,Freedom,2015,91,5.057,0.46582
Africa,Somaliland region,Generosity,2015,91,5.057,0.50318
Africa,Somaliland region,Government trust,2015,91,5.057,0.39928
Africa,Somaliland region,Health (Life Expectancy),2015,91,5.057,0.43873
Africa,Morocco,Economy,2015,92,5.013,0.73479
Africa,Morocco,Family,2015,92,5.013,0.64095
Africa,Morocco,Freedom,2015,92,5.013,0.41691
Africa,Morocco,Generosity,2015,92,5.013,0.07172
Africa,Morocco,Government trust,2015,92,5.013,0.08546
Africa,Morocco,Health (Life Expectancy),2015,92,5.013,0.60954
Europe,Macedonia,Economy,2015,93,5.007,0.91851
Europe,Macedonia,Family,2015,93,5.007,1.00232
Europe,Macedonia,Freedom,2015,93,5.007,0.33457
Europe,Macedonia,Generosity,2015,93,5.007,0.22359
Europe,Macedonia,Government trust,2015,93,5.007,0.05327
Europe,Macedonia,Health (Life Expectancy),2015,93,5.007,0.73545
Africa,Mozambique,Economy,2015,94,4.971,0.08308
Africa,Mozambique,Family,2015,94,4.971,1.02626
Africa,Mozambique,Freedom,2015,94,4.971,0.34037
Africa,Mozambique,Generosity,2015,94,4.971,0.22269
Africa,Mozambique,Government trust,2015,94,4.971,0.15603
Africa,Mozambique,Health (Life Expectancy),2015,94,4.971,0.09131
Europe,Albania,Economy,2015,95,4.959,0.87867
Europe,Albania,Family,2015,95,4.959,0.80434
Europe,Albania,Freedom,2015,95,4.959,0.35733
Europe,Albania,Generosity,2015,95,4.959,0.14272
Europe,Albania,Government trust,2015,95,4.959,0.06413
Europe,Albania,Health (Life Expectancy),2015,95,4.959,0.81325
Europe,Bosnia and Herzegovina,Economy,2015,96,4.949,0.83223
Europe,Bosnia and Herzegovina,Family,2015,96,4.949,0.91916
Europe,Bosnia and Herzegovina,Freedom,2015,96,4.949,0.09245
Europe,Bosnia and Herzegovina,Generosity,2015,96,4.949,0.24808
Europe,Bosnia and Herzegovina,Government trust,2015,96,4.949,0.00227
Europe,Bosnia and Herzegovina,Health (Life Expectancy),2015,96,4.949,0.79081
Africa,Lesotho,Economy,2015,97,4.898,0.37545
Africa,Lesotho,Family,2015,97,4.898,1.04103
Africa,Lesotho,Freedom,2015,97,4.898,0.31767
Africa,Lesotho,Generosity,2015,97,4.898,0.16388
Africa,Lesotho,Government trust,2015,97,4.898,0.12504
Africa,Lesotho,Health (Life Expectancy),2015,97,4.898,0.07612
North America,Dominican Republic,Economy,2015,98,4.885,0.89537
North America,Dominican Republic,Family,2015,98,4.885,1.17202
North America,Dominican Republic,Freedom,2015,98,4.885,0.57672
North America,Dominican Republic,Generosity,2015,98,4.885,0.21684
North America,Dominican Republic,Government trust,2015,98,4.885,0.14234
North America,Dominican Republic,Health (Life Expectancy),2015,98,4.885,0.66825
Asia,Laos,Economy,2015,99,4.876,0.59066
Asia,Laos,Family,2015,99,4.876,0.73803
Asia,Laos,Freedom,2015,99,4.876,0.59591
Asia,Laos,Generosity,2015,99,4.876,0.42192
Asia,Laos,Government trust,2015,99,4.876,0.24249
Asia,Laos,Health (Life Expectancy),2015,99,4.876,0.54909
Asia,Mongolia,Economy,2015,100,4.874,0.82819
Asia,Mongolia,Family,2015,100,4.874,1.3006
Asia,Mongolia,Freedom,2015,100,4.874,0.43626
Asia,Mongolia,Generosity,2015,100,4.874,0.3323
Asia,Mongolia,Government trust,2015,100,4.874,0.02666
Asia,Mongolia,Health (Life Expectancy),2015,100,4.874,0.60268
Africa,Swaziland,Economy,2015,101,4.867,0.71206
Africa,Swaziland,Family,2015,101,4.867,1.07284
Africa,Swaziland,Freedom,2015,101,4.867,0.30658
Africa,Swaziland,Generosity,2015,101,4.867,0.18259
Africa,Swaziland,Government trust,2015,101,4.867,0.0306
Africa,Swaziland,Health (Life Expectancy),2015,101,4.867,0.07566
Europe,Greece,Economy,2015,102,4.857,1.15406
Europe,Greece,Family,2015,102,4.857,0.92933
Europe,Greece,Freedom,2015,102,4.857,0.07699
Europe,Greece,Generosity,2015,102,4.857,0
Europe,Greece,Government trust,2015,102,4.857,0.01397
Europe,Greece,Health (Life Expectancy),2015,102,4.857,0.88213
Asia,Lebanon,Economy,2015,103,4.839,1.02564
Asia,Lebanon,Family,2015,103,4.839,0.80001
Asia,Lebanon,Freedom,2015,103,4.839,0.33916
Asia,Lebanon,Generosity,2015,103,4.839,0.21854
Asia,Lebanon,Government trust,2015,103,4.839,0.04582
Asia,Lebanon,Health (Life Expectancy),2015,103,4.839,0.83947
Europe,Hungary,Economy,2015,104,4.8,1.12094
Europe,Hungary,Family,2015,104,4.8,1.20215
Europe,Hungary,Freedom,2015,104,4.8,0.32112
Europe,Hungary,Generosity,2015,104,4.8,0.128
Europe,Hungary,Government trust,2015,104,4.8,0.02758
Europe,Hungary,Health (Life Expectancy),2015,104,4.8,0.75905
North America,Honduras,Economy,2015,105,4.788,0.59532
North America,Honduras,Family,2015,105,4.788,0.95348
North America,Honduras,Freedom,2015,105,4.788,0.40148
North America,Honduras,Generosity,2015,105,4.788,0.23027
North America,Honduras,Government trust,2015,105,4.788,0.06825
North America,Honduras,Health (Life Expectancy),2015,105,4.788,0.6951
Asia,Tajikistan,Economy,2015,106,4.786,0.39047
Asia,Tajikistan,Family,2015,106,4.786,0.85563
Asia,Tajikistan,Freedom,2015,106,4.786,0.47216
Asia,Tajikistan,Generosity,2015,106,4.786,0.22974
Asia,Tajikistan,Government trust,2015,106,4.786,0.15072
Asia,Tajikistan,Health (Life Expectancy),2015,106,4.786,0.57379
Africa,Tunisia,Economy,2015,107,4.739,0.88113
Africa,Tunisia,Family,2015,107,4.739,0.60429
Africa,Tunisia,Freedom,2015,107,4.739,0.26268
Africa,Tunisia,Generosity,2015,107,4.739,0.06431
Africa,Tunisia,Government trust,2015,107,4.739,0.06358
Africa,Tunisia,Health (Life Expectancy),2015,107,4.739,0.73793
Asia,Palestinian Territories,Economy,2015,108,4.715,0.59867
Asia,Palestinian Territories,Family,2015,108,4.715,0.92558
Asia,Palestinian Territories,Freedom,2015,108,4.715,0.24499
Asia,Palestinian Territories,Generosity,2015,108,4.715,0.11251
Asia,Palestinian Territories,Government trust,2015,108,4.715,0.12905
Asia,Palestinian Territories,Health (Life Expectancy),2015,108,4.715,0.66015
Asia,Bangladesh,Economy,2015,109,4.694,0.39753
Asia,Bangladesh,Family,2015,109,4.694,0.43106
Asia,Bangladesh,Freedom,2015,109,4.694,0.4082
Asia,Bangladesh,Generosity,2015,109,4.694,0.21222
Asia,Bangladesh,Government trust,2015,109,4.694,0.12569
Asia,Bangladesh,Health (Life Expectancy),2015,109,4.694,0.60164
Asia,Iran,Economy,2015,110,4.686,1.0088
Asia,Iran,Family,2015,110,4.686,0.54447
Asia,Iran,Freedom,2015,110,4.686,0.30033
Asia,Iran,Generosity,2015,110,4.686,0.38086
Asia,Iran,Government trust,2015,110,4.686,0.05863
Asia,Iran,Health (Life Expectancy),2015,110,4.686,0.69805
Europe,Ukraine,Economy,2015,111,4.681,0.79907
Europe,Ukraine,Family,2015,111,4.681,1.20278
Europe,Ukraine,Freedom,2015,111,4.681,0.25123
Europe,Ukraine,Generosity,2015,111,4.681,0.15275
Europe,Ukraine,Government trust,2015,111,4.681,0.02961
Europe,Ukraine,Health (Life Expectancy),2015,111,4.681,0.6739
Asia,Iraq,Economy,2015,112,4.677,0.98549
Asia,Iraq,Family,2015,112,4.677,0.81889
Asia,Iraq,Freedom,2015,112,4.677,0
Asia,Iraq,Generosity,2015,112,4.677,0.17922
Asia,Iraq,Government trust,2015,112,4.677,0.13788
Asia,Iraq,Health (Life Expectancy),2015,112,4.677,0.60237
Africa,South Africa,Economy,2015,113,4.642,0.92049
Africa,South Africa,Family,2015,113,4.642,1.18468
Africa,South Africa,Freedom,2015,113,4.642,0.33207
Africa,South Africa,Generosity,2015,113,4.642,0.11973
Africa,South Africa,Government trust,2015,113,4.642,0.08884
Africa,South Africa,Health (Life Expectancy),2015,113,4.642,0.27688
Africa,Ghana,Economy,2015,114,4.633,0.54558
Africa,Ghana,Family,2015,114,4.633,0.67954
Africa,Ghana,Freedom,2015,114,4.633,0.42342
Africa,Ghana,Generosity,2015,114,4.633,0.23087
Africa,Ghana,Government trust,2015,114,4.633,0.04355
Africa,Ghana,Health (Life Expectancy),2015,114,4.633,0.40132
Africa,Zimbabwe,Economy,2015,115,4.61,0.271
Africa,Zimbabwe,Family,2015,115,4.61,1.03276
Africa,Zimbabwe,Freedom,2015,115,4.61,0.25861
Africa,Zimbabwe,Generosity,2015,115,4.61,0.18987
Africa,Zimbabwe,Government trust,2015,115,4.61,0.08079
Africa,Zimbabwe,Health (Life Expectancy),2015,115,4.61,0.33475
Africa,Liberia,Economy,2015,116,4.571,0.0712
Africa,Liberia,Family,2015,116,4.571,0.78968
Africa,Liberia,Freedom,2015,116,4.571,0.28531
Africa,Liberia,Generosity,2015,116,4.571,0.24362
Africa,Liberia,Government trust,2015,116,4.571,0.06232
Africa,Liberia,Health (Life Expectancy),2015,116,4.571,0.34201
Asia,India,Economy,2015,117,4.565,0.64499
Asia,India,Family,2015,117,4.565,0.38174
Asia,India,Freedom,2015,117,4.565,0.39786
Asia,India,Generosity,2015,117,4.565,0.26475
Asia,India,Government trust,2015,117,4.565,0.08492
Asia,India,Health (Life Expectancy),2015,117,4.565,0.51529
Africa,Sudan,Economy,2015,118,4.55,0.52107
Africa,Sudan,Family,2015,118,4.55,1.01404
Africa,Sudan,Freedom,2015,118,4.55,0.10081
Africa,Sudan,Generosity,2015,118,4.55,0.19062
Africa,Sudan,Government trust,2015,118,4.55,0.1466
Africa,Sudan,Health (Life Expectancy),2015,118,4.55,0.36878
North America,Haiti,Economy,2015,119,4.518,0.26673
North America,Haiti,Family,2015,119,4.518,0.74302
North America,Haiti,Freedom,2015,119,4.518,0.24425
North America,Haiti,Generosity,2015,119,4.518,0.46187
North America,Haiti,Government trust,2015,119,4.518,0.17175
North America,Haiti,Health (Life Expectancy),2015,119,4.518,0.38847
Africa,Democratic Republic of the Congo,Economy,2015,120,4.517,0
Africa,Democratic Republic of the Congo,Family,2015,120,4.517,1.0012
Africa,Democratic Republic of the Congo,Freedom,2015,120,4.517,0.22605
Africa,Democratic Republic of the Congo,Generosity,2015,120,4.517,0.24834
Africa,Democratic Republic of the Congo,Government trust,2015,120,4.517,0.07625
Africa,Democratic Republic of the Congo,Health (Life Expectancy),2015,120,4.517,0.09806
Asia,Nepal,Economy,2015,121,4.514,0.35997
Asia,Nepal,Family,2015,121,4.514,0.86449
Asia,Nepal,Freedom,2015,121,4.514,0.38282
Asia,Nepal,Generosity,2015,121,4.514,0.32296
Asia,Nepal,Government trust,2015,121,4.514,0.05907
Asia,Nepal,Health (Life Expectancy),2015,121,4.514,0.56874
Africa,Ethiopia,Economy,2015,122,4.512,0.19073
Africa,Ethiopia,Family,2015,122,4.512,0.60406
Africa,Ethiopia,Freedom,2015,122,4.512,0.4345
Africa,Ethiopia,Generosity,2015,122,4.512,0.24325
Africa,Ethiopia,Government trust,2015,122,4.512,0.15048
Africa,Ethiopia,Health (Life Expectancy),2015,122,4.512,0.44055
Africa,Sierra Leone,Economy,2015,123,4.507,0.33024
Africa,Sierra Leone,Family,2015,123,4.507,0.95571
Africa,Sierra Leone,Freedom,2015,123,4.507,0.4084
Africa,Sierra Leone,Generosity,2015,123,4.507,0.21488
Africa,Sierra Leone,Government trust,2015,123,4.507,0.08786
Africa,Sierra Leone,Health (Life Expectancy),2015,123,4.507,0
Africa,Mauritania,Economy,2015,124,4.436,0.45407
Africa,Mauritania,Family,2015,124,4.436,0.86908
Africa,Mauritania,Freedom,2015,124,4.436,0.24232
Africa,Mauritania,Generosity,2015,124,4.436,0.219
Africa,Mauritania,Government trust,2015,124,4.436,0.17461
Africa,Mauritania,Health (Life Expectancy),2015,124,4.436,0.35874
Africa,Kenya,Economy,2015,125,4.419,0.36471
Africa,Kenya,Family,2015,125,4.419,0.99876
Africa,Kenya,Freedom,2015,125,4.419,0.42215
Africa,Kenya,Generosity,2015,125,4.419,0.37542
Africa,Kenya,Government trust,2015,125,4.419,0.05839
Africa,Kenya,Health (Life Expectancy),2015,125,4.419,0.41435
Africa,Djibouti,Economy,2015,126,4.369,0.44025
Africa,Djibouti,Family,2015,126,4.369,0.59207
Africa,Djibouti,Freedom,2015,126,4.369,0.46074
Africa,Djibouti,Generosity,2015,126,4.369,0.18093
Africa,Djibouti,Government trust,2015,126,4.369,0.28105
Africa,Djibouti,Health (Life Expectancy),2015,126,4.369,0.36291
Asia,Armenia,Economy,2015,127,4.35,0.76821
Asia,Armenia,Family,2015,127,4.35,0.77711
Asia,Armenia,Freedom,2015,127,4.35,0.19847
Asia,Armenia,Generosity,2015,127,4.35,0.07855
Asia,Armenia,Government trust,2015,127,4.35,0.039
Asia,Armenia,Health (Life Expectancy),2015,127,4.35,0.7299
Africa,Botswana,Economy,2015,128,4.332,0.99355
Africa,Botswana,Family,2015,128,4.332,1.10464
Africa,Botswana,Freedom,2015,128,4.332,0.49495
Africa,Botswana,Generosity,2015,128,4.332,0.10461
Africa,Botswana,Government trust,2015,128,4.332,0.12474
Africa,Botswana,Health (Life Expectancy),2015,128,4.332,0.04776
Asia,Myanmar,Economy,2015,129,4.307,0.27108
Asia,Myanmar,Family,2015,129,4.307,0.70905
Asia,Myanmar,Freedom,2015,129,4.307,0.44017
Asia,Myanmar,Generosity,2015,129,4.307,0.79588
Asia,Myanmar,Government trust,2015,129,4.307,0.19034
Asia,Myanmar,Health (Life Expectancy),2015,129,4.307,0.48246
Asia,Georgia,Economy,2015,130,4.297,0.7419
Asia,Georgia,Family,2015,130,4.297,0.38562
Asia,Georgia,Freedom,2015,130,4.297,0.40577
Asia,Georgia,Generosity,2015,130,4.297,0.05547
Asia,Georgia,Government trust,2015,130,4.297,0.38331
Asia,Georgia,Health (Life Expectancy),2015,130,4.297,0.72926
Africa,Malawi,Economy,2015,131,4.292,0.01604
Africa,Malawi,Family,2015,131,4.292,0.41134
Africa,Malawi,Freedom,2015,131,4.292,0.43054
Africa,Malawi,Generosity,2015,131,4.292,0.33128
Africa,Malawi,Government trust,2015,131,4.292,0.06977
Africa,Malawi,Health (Life Expectancy),2015,131,4.292,0.22562
Asia,Sri Lanka,Economy,2015,132,4.271,0.83524
Asia,Sri Lanka,Family,2015,132,4.271,1.01905
Asia,Sri Lanka,Freedom,2015,132,4.271,0.53726
Asia,Sri Lanka,Generosity,2015,132,4.271,0.40828
Asia,Sri Lanka,Government trust,2015,132,4.271,0.09179
Asia,Sri Lanka,Health (Life Expectancy),2015,132,4.271,0.70806
Africa,Cameroon,Economy,2015,133,4.252,0.4225
Africa,Cameroon,Family,2015,133,4.252,0.88767
Africa,Cameroon,Freedom,2015,133,4.252,0.49309
Africa,Cameroon,Generosity,2015,133,4.252,0.20618
Africa,Cameroon,Government trust,2015,133,4.252,0.05786
Africa,Cameroon,Health (Life Expectancy),2015,133,4.252,0.23402
Europe,Bulgaria,Economy,2015,134,4.218,1.01216
Europe,Bulgaria,Family,2015,134,4.218,1.10614
Europe,Bulgaria,Freedom,2015,134,4.218,0.30587
Europe,Bulgaria,Generosity,2015,134,4.218,0.11921
Europe,Bulgaria,Government trust,2015,134,4.218,0.00872
Europe,Bulgaria,Health (Life Expectancy),2015,134,4.218,0.76649
Africa,Egypt,Economy,2015,135,4.194,0.8818
Africa,Egypt,Family,2015,135,4.194,0.747
Africa,Egypt,Freedom,2015,135,4.194,0.17288
Africa,Egypt,Generosity,2015,135,4.194,0.11291
Africa,Egypt,Government trust,2015,135,4.194,0.06324
Africa,Egypt,Health (Life Expectancy),2015,135,4.194,0.61712
Asia,Yemen,Economy,2015,136,4.077,0.54649
Asia,Yemen,Family,2015,136,4.077,0.68093
Asia,Yemen,Freedom,2015,136,4.077,0.35571
Asia,Yemen,Generosity,2015,136,4.077,0.09131
Asia,Yemen,Government trust,2015,136,4.077,0.07854
Asia,Yemen,Health (Life Expectancy),2015,136,4.077,0.40064
Africa,Angola,Economy,2015,137,4.033,0.75778
Africa,Angola,Family,2015,137,4.033,0.8604
Africa,Angola,Freedom,2015,137,4.033,0.10384
Africa,Angola,Generosity,2015,137,4.033,0.12344
Africa,Angola,Government trust,2015,137,4.033,0.07122
Africa,Angola,Health (Life Expectancy),2015,137,4.033,0.16683
Africa,Mali,Economy,2015,138,3.995,0.26074
Africa,Mali,Family,2015,138,3.995,1.03526
Africa,Mali,Freedom,2015,138,3.995,0.38857
Africa,Mali,Generosity,2015,138,3.995,0.18798
Africa,Mali,Government trust,2015,138,3.995,0.12352
Africa,Mali,Health (Life Expectancy),2015,138,3.995,0.20583
Africa,Republic of the Congo,Economy,2015,139,3.989,0.67866
Africa,Republic of the Congo,Family,2015,139,3.989,0.6629
Africa,Republic of the Congo,Freedom,2015,139,3.989,0.41466
Africa,Republic of the Congo,Generosity,2015,139,3.989,0.12388
Africa,Republic of the Congo,Government trust,2015,139,3.989,0.11686
Africa,Republic of the Congo,Health (Life Expectancy),2015,139,3.989,0.31051
Africa,Comoros,Economy,2015,140,3.956,0.23906
Africa,Comoros,Family,2015,140,3.956,0.79273
Africa,Comoros,Freedom,2015,140,3.956,0.22917
Africa,Comoros,Generosity,2015,140,3.956,0.17441
Africa,Comoros,Government trust,2015,140,3.956,0.199
Africa,Comoros,Health (Life Expectancy),2015,140,3.956,0.36315
Africa,Uganda,Economy,2015,141,3.931,0.21102
Africa,Uganda,Family,2015,141,3.931,1.13299
Africa,Uganda,Freedom,2015,141,3.931,0.45727
Africa,Uganda,Generosity,2015,141,3.931,0.29066
Africa,Uganda,Government trust,2015,141,3.931,0.07267
Africa,Uganda,Health (Life Expectancy),2015,141,3.931,0.33861
Africa,Senegal,Economy,2015,142,3.904,0.36498
Africa,Senegal,Family,2015,142,3.904,0.97619
Africa,Senegal,Freedom,2015,142,3.904,0.36772
Africa,Senegal,Generosity,2015,142,3.904,0.20843
Africa,Senegal,Government trust,2015,142,3.904,0.10713
Africa,Senegal,Health (Life Expectancy),2015,142,3.904,0.4354
Africa,Gabon,Economy,2015,143,3.896,1.06024
Africa,Gabon,Family,2015,143,3.896,0.90528
Africa,Gabon,Freedom,2015,143,3.896,0.31914
Africa,Gabon,Generosity,2015,143,3.896,0.06822
Africa,Gabon,Government trust,2015,143,3.896,0.11091
Africa,Gabon,Health (Life Expectancy),2015,143,3.896,0.43372
Africa,Niger,Economy,2015,144,3.845,0.0694
Africa,Niger,Family,2015,144,3.845,0.77265
Africa,Niger,Freedom,2015,144,3.845,0.47692
Africa,Niger,Generosity,2015,144,3.845,0.19387
Africa,Niger,Government trust,2015,144,3.845,0.15639
Africa,Niger,Health (Life Expectancy),2015,144,3.845,0.29707
Asia,Cambodia,Economy,2015,145,3.819,0.46038
Asia,Cambodia,Family,2015,145,3.819,0.62736
Asia,Cambodia,Freedom,2015,145,3.819,0.66246
Asia,Cambodia,Generosity,2015,145,3.819,0.40359
Asia,Cambodia,Government trust,2015,145,3.819,0.07247
Asia,Cambodia,Health (Life Expectancy),2015,145,3.819,0.61114
Africa,Tanzania,Economy,2015,146,3.781,0.2852
Africa,Tanzania,Family,2015,146,3.781,1.00268
Africa,Tanzania,Freedom,2015,146,3.781,0.32878
